<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,D,19941121,000000,1.2404,1.2475,1.1782,1.1817,58348904,0
AAPL.US,D,19941122,000000,1.1706,1.2129,1.1544,1.1594,64609901,0
AAPL.US,D,19941123,000000,1.1469,1.1744,1.1286,1.1434,94411732,0
AAPL.US,D,19941125,000000,1.1434,1.1706,1.1395,1.1706,24256942,0
AAPL.US,D,19941128,000000,1.1655,1.1853,1.1571,1.1731,39940070,0
AAPL.US,D,19941129,000000,1.1782,1.1931,1.1706,1.1853,41510964,0
AAPL.US,D,19941130,000000,1.1905,1.2215,1.1469,1.1544,89866791,0
AAPL.US,D,19941201,000000,1.1469,1.1655,1.1161,1.1209,89086164,0
AAPL.US,D,19941202,000000,1.131,1.1395,1.1038,1.1333,49610592,0
AAPL.US,D,19941205,000000,1.131,1.1594,1.1195,1.1521,51920152,0
AAPL.US,D,19941206,000000,1.1469,1.1905,1.1434,1.1645,68570994,0
AAPL.US,D,19941207,000000,1.1632,1.1731,1.1182,1.1347,39543313,0
AAPL.US,D,19941208,000000,1.1434,1.1469,1.1088,1.1125,48920303,0
AAPL.US,D,19941209,000000,1.1125,1.1286,1.0775,1.1233,75090040,0
AAPL.US,D,19941212,000000,1.1286,1.1395,1.1011,1.131,64535704,0
AAPL.US,D,19941213,000000,1.1347,1.1446,1.1233,1.1286,34330660,0
AAPL.US,D,19941214,000000,1.131,1.1817,1.131,1.1744,89692585,0
AAPL.US,D,19941215,000000,1.1782,1.1905,1.1434,1.1508,65548552,0
AAPL.US,D,19941216,000000,1.1544,1.1706,1.1395,1.1544,51778231,0
AAPL.US,D,19941219,000000,1.1544,1.2215,1.1544,1.2129,95853600,0
AAPL.US,D,19941220,000000,1.2129,1.2164,1.1905,1.1931,50442819,0
AAPL.US,D,19941221,000000,1.1744,1.1931,1.1632,1.1905,45343060,0
AAPL.US,D,19941222,000000,1.1931,1.2051,1.1853,1.197,38327233,0
AAPL.US,D,19941223,000000,1.1931,1.2215,1.1931,1.2051,27040684,0
AAPL.US,D,19941227,000000,1.2164,1.2326,1.2051,1.2129,23592454,0
AAPL.US,D,19941228,000000,1.2129,1.2164,1.1853,1.2129,25679458,0
AAPL.US,D,19941229,000000,1.2164,1.2364,1.2129,1.2253,34946762,0
AAPL.US,D,19941230,000000,1.2215,1.2364,1.2014,1.2089,21050635,0
AAPL.US,D,19950103,000000,1.2051,1.2051,1.1744,1.1905,29914752,0
AAPL.US,D,19950104,000000,1.197,1.2275,1.197,1.2215,45701095,0
AAPL.US,D,19950105,000000,1.2164,1.2215,1.2014,1.2051,21208683,0
AAPL.US,D,19950106,000000,1.2898,1.337,1.2748,1.302,310072651,0
AAPL.US,D,19950109,000000,1.2898,1.2984,1.2711,1.2773,78938255,0
AAPL.US,D,19950110,000000,1.2783,1.364,1.2783,1.3543,177062723,0
AAPL.US,D,19950111,000000,1.3567,1.4906,1.3232,1.4496,251665699,0
AAPL.US,D,19950112,000000,1.4296,1.4385,1.3873,1.4074,158915178,0
AAPL.US,D,19950113,000000,1.4296,1.4296,1.3766,1.3912,101198510,0
AAPL.US,D,19950116,000000,1.3912,1.4027,1.3713,1.3791,54426502,0
AAPL.US,D,19950117,000000,1.3791,1.4111,1.3677,1.395,95072977,0
AAPL.US,D,19950118,000000,1.395,1.4135,1.3873,1.4135,36766028,0
AAPL.US,D,19950119,000000,1.4111,1.4262,1.395,1.4225,90518354,0
AAPL.US,D,19950120,000000,1.457,1.457,1.3169,1.3208,288109163,0
AAPL.US,D,19950123,000000,1.2984,1.3208,1.2711,1.3096,114781747,0
AAPL.US,D,19950124,000000,1.3096,1.3145,1.2834,1.2898,62813203,0
AAPL.US,D,19950125,000000,1.2253,1.302,1.2253,1.2698,148918866,0
AAPL.US,D,19950126,000000,1.2676,1.2872,1.2164,1.2253,70961206,0
AAPL.US,D,19950127,000000,1.2364,1.2523,1.2089,1.2364,85989532,0
AAPL.US,D,19950130,000000,1.2437,1.2546,1.2364,1.2437,66409819,0
AAPL.US,D,19950131,000000,1.2546,1.2676,1.2404,1.2523,61281023,0
AAPL.US,D,19950201,000000,1.2637,1.2637,1.2364,1.2437,45610775,0
AAPL.US,D,19950202,000000,1.2437,1.2984,1.2437,1.2898,58632744,0
AAPL.US,D,19950203,000000,1.302,1.3058,1.2523,1.2546,91934432,0
AAPL.US,D,19950206,000000,1.2637,1.2637,1.2253,1.2546,69993507,0
AAPL.US,D,19950207,000000,1.2523,1.2711,1.2404,1.2662,58061808,0
AAPL.US,D,19950208,000000,1.2711,1.3145,1.2676,1.3121,116026846,0
AAPL.US,D,19950209,000000,1.3058,1.3605,1.3058,1.3517,136916197,0
AAPL.US,D,19950210,000000,1.3517,1.369,1.3456,1.3567,101079169,0
AAPL.US,D,19950213,000000,1.349,1.3791,1.3403,1.3567,81612325,0
AAPL.US,D,19950214,000000,1.3567,1.3677,1.3208,1.3304,47697771,0
AAPL.US,D,19950215,000000,1.3403,1.349,1.3169,1.3196,53129793,0
AAPL.US,D,19950216,000000,1.337,1.3403,1.3208,1.3383,63009969,0
AAPL.US,D,19950217,000000,1.3293,1.3332,1.3169,1.3169,35075790,0
AAPL.US,D,19950221,000000,1.3208,1.3255,1.2676,1.2711,86857242,0
AAPL.US,D,19950222,000000,1.2585,1.2711,1.2437,1.2662,84505737,0
AAPL.US,D,19950223,000000,1.2748,1.2984,1.2404,1.2452,90637707,0
AAPL.US,D,19950224,000000,1.2437,1.2523,1.1931,1.2089,163821398,0
AAPL.US,D,19950227,000000,1.1853,1.2089,1.1817,1.1853,77418971,0
AAPL.US,D,19950228,000000,1.1931,1.2364,1.1782,1.2253,64216362,0
AAPL.US,D,19950301,000000,1.2326,1.2437,1.2226,1.2404,64642148,0
AAPL.US,D,19950302,000000,1.2437,1.2637,1.2326,1.2404,77399623,0
AAPL.US,D,19950303,000000,1.2326,1.2612,1.2253,1.2475,41981922,0
AAPL.US,D,19950306,000000,1.2326,1.2404,1.2253,1.2326,38224018,0
AAPL.US,D,19950307,000000,1.2364,1.2364,1.1853,1.1878,43427007,0
AAPL.US,D,19950308,000000,1.2014,1.2437,1.1706,1.2264,105085441,0
AAPL.US,D,19950309,000000,1.2364,1.2523,1.2215,1.2326,56645741,0
AAPL.US,D,19950310,000000,1.2275,1.2523,1.2215,1.2253,39575578,0
AAPL.US,D,19950313,000000,1.2275,1.2275,1.1782,1.1817,93818206,0
AAPL.US,D,19950314,000000,1.1853,1.1853,1.0689,1.085,209628957,0
AAPL.US,D,19950315,000000,1.1011,1.1233,1.0813,1.085,210522438,0
AAPL.US,D,19950316,000000,1.0926,1.1161,1.085,1.0926,91221548,0
AAPL.US,D,19950317,000000,1.1011,1.1011,1.0813,1.0888,62106789,0
AAPL.US,D,19950320,000000,1.0888,1.1038,1.085,1.0926,54687777,0
AAPL.US,D,19950321,000000,1.1011,1.1395,1.0926,1.1233,87947516,0
AAPL.US,D,19950322,000000,1.1233,1.2253,1.1233,1.1805,137996794,0
AAPL.US,D,19950323,000000,1.1744,1.1782,1.1458,1.1508,48988033,0
AAPL.US,D,19950324,000000,1.1594,1.1744,1.1544,1.1706,36898266,0
AAPL.US,D,19950327,000000,1.1655,1.1655,1.1347,1.1521,41127120,0
AAPL.US,D,19950328,000000,1.1233,1.1273,1.0578,1.0666,198664946,0
AAPL.US,D,19950329,000000,1.0541,1.0813,1.0503,1.0666,143103011,0
AAPL.US,D,19950330,000000,1.0728,1.1011,1.0689,1.0972,78744711,0
AAPL.US,D,19950331,000000,1.0888,1.1038,1.0775,1.0926,52774954,0
AAPL.US,D,19950403,000000,1.1011,1.1088,1.0888,1.1011,44439863,0
AAPL.US,D,19950404,000000,1.1088,1.1125,1.0417,1.0503,123323281,0
AAPL.US,D,19950405,000000,1.0578,1.0775,1.0466,1.0775,76280315,0
AAPL.US,D,19950406,000000,1.1544,1.1782,1.1011,1.1395,208177410,0
AAPL.US,D,19950407,000000,1.1469,1.1508,1.1233,1.1395,85170217,0
AAPL.US,D,19950410,000000,1.1434,1.1469,1.1195,1.1347,33927449,0
AAPL.US,D,19950411,000000,1.1395,1.1744,1.1347,1.1706,61780985,0
AAPL.US,D,19950412,000000,1.1853,1.2275,1.1594,1.2089,136719426,0
AAPL.US,D,19950413,000000,1.2164,1.2164,1.1744,1.1853,50217024,0
AAPL.US,D,19950417,000000,1.1817,1.2215,1.1744,1.1905,60139132,0
AAPL.US,D,19950418,000000,1.1931,1.197,1.1632,1.1632,66567866,0
AAPL.US,D,19950419,000000,1.1632,1.1632,1.1038,1.1286,80476895,0
AAPL.US,D,19950420,000000,1.1508,1.1931,1.1347,1.1655,94898811,0
AAPL.US,D,19950421,000000,1.1544,1.2253,1.1508,1.2129,191991060,0
AAPL.US,D,19950424,000000,1.2089,1.2275,1.1931,1.2089,78406022,0
AAPL.US,D,19950425,000000,1.2129,1.2215,1.1544,1.1706,78809240,0
AAPL.US,D,19950426,000000,1.1655,1.2014,1.1594,1.1853,66367876,0
AAPL.US,D,19950427,000000,1.1931,1.1931,1.1706,1.1744,40282004,0
AAPL.US,D,19950428,000000,1.1782,1.1905,1.1632,1.1853,56252216,0
AAPL.US,D,19950501,000000,1.1853,1.2014,1.1782,1.1853,51252446,0
AAPL.US,D,19950502,000000,1.1853,1.1905,1.1632,1.1817,34562907,0
AAPL.US,D,19950503,000000,1.1853,1.197,1.1782,1.1817,48610626,0
AAPL.US,D,19950504,000000,1.1853,1.2364,1.1782,1.1931,87450760,0
AAPL.US,D,19950505,000000,1.2014,1.2129,1.1817,1.2051,59906897,0
AAPL.US,D,19950508,000000,1.2364,1.2711,1.2326,1.2546,111449641,0
AAPL.US,D,19950509,000000,1.2585,1.2834,1.2404,1.2783,93005352,0
AAPL.US,D,19950510,000000,1.2872,1.2984,1.2637,1.2848,79222117,0
AAPL.US,D,19950511,000000,1.2898,1.2898,1.2523,1.2711,150805874,0
AAPL.US,D,19950512,000000,1.2676,1.3543,1.2546,1.3517,186613889,0
AAPL.US,D,19950515,000000,1.337,1.3567,1.3169,1.3517,113288268,0
AAPL.US,D,19950516,000000,1.337,1.3766,1.3169,1.3567,95766506,0
AAPL.US,D,19950517,000000,1.3567,1.3766,1.349,1.364,75786792,0
AAPL.US,D,19950518,000000,1.3677,1.3677,1.3403,1.3456,107014370,0
AAPL.US,D,19950519,000000,1.3293,1.3567,1.3208,1.3255,92908573,0
AAPL.US,D,19950522,000000,1.3169,1.3677,1.3096,1.3677,107104691,0
AAPL.US,D,19950523,000000,1.3677,1.3766,1.349,1.3605,79680149,0
AAPL.US,D,19950524,000000,1.3567,1.3713,1.3293,1.349,76225490,0
AAPL.US,D,19950525,000000,1.3403,1.364,1.3332,1.3456,52665292,0
AAPL.US,D,19950526,000000,1.3332,1.337,1.3096,1.3232,32992002,0
AAPL.US,D,19950530,000000,1.3208,1.3293,1.2872,1.302,56558650,0
AAPL.US,D,19950531,000000,1.3058,1.3058,1.2711,1.2885,45946251,0
AAPL.US,D,19950601,000000,1.2984,1.3169,1.2944,1.3071,53778145,0
AAPL.US,D,19950602,000000,1.2984,1.3145,1.2872,1.3058,30440510,0
AAPL.US,D,19950605,000000,1.3145,1.349,1.3058,1.349,73341751,0
AAPL.US,D,19950606,000000,1.3517,1.3766,1.349,1.364,90799001,0
AAPL.US,D,19950607,000000,1.3677,1.3677,1.337,1.337,35862839,0
AAPL.US,D,19950608,000000,1.3456,1.3456,1.3058,1.3304,39207855,0
AAPL.US,D,19950609,000000,1.3517,1.3567,1.337,1.349,53749115,0
AAPL.US,D,19950612,000000,1.364,1.3791,1.3605,1.369,61090714,0
AAPL.US,D,19950613,000000,1.3791,1.3828,1.3605,1.364,36272495,0
AAPL.US,D,19950614,000000,1.3605,1.3605,1.3456,1.3517,33998426,0
AAPL.US,D,19950615,000000,1.3517,1.3567,1.3456,1.3517,26714882,0
AAPL.US,D,19950616,000000,1.3605,1.364,1.349,1.3605,25692345,0
AAPL.US,D,19950619,000000,1.3605,1.4027,1.349,1.3766,135229182,0
AAPL.US,D,19950620,000000,1.4262,1.4804,1.4262,1.4694,212699771,0
AAPL.US,D,19950621,000000,1.4759,1.5537,1.4496,1.5314,180294828,0
AAPL.US,D,19950622,000000,1.519,1.5375,1.5068,1.5228,136490415,0
AAPL.US,D,19950623,000000,1.5115,1.519,1.4804,1.5115,66806553,0
AAPL.US,D,19950626,000000,1.4954,1.5031,1.4759,1.492,44001178,0
AAPL.US,D,19950627,000000,1.4694,1.4954,1.4385,1.4385,62526110,0
AAPL.US,D,19950628,000000,1.4262,1.4732,1.4074,1.4447,76712540,0
AAPL.US,D,19950629,000000,1.4385,1.492,1.4262,1.4645,66977525,0
AAPL.US,D,19950630,000000,1.4645,1.4843,1.4296,1.4398,47662290,0
AAPL.US,D,19950703,000000,1.4411,1.4607,1.4334,1.4545,11344629,0
AAPL.US,D,19950705,000000,1.4534,1.4843,1.4411,1.4411,50994388,0
AAPL.US,D,19950706,000000,1.4411,1.457,1.4187,1.457,53020108,0
AAPL.US,D,19950707,000000,1.4534,1.5268,1.4496,1.5068,111491564,0
AAPL.US,D,19950710,000000,1.5068,1.5465,1.492,1.5068,85805687,0
AAPL.US,D,19950711,000000,1.4804,1.5068,1.4595,1.4607,61832592,0
AAPL.US,D,19950712,000000,1.4645,1.4882,1.4296,1.457,81738127,0
AAPL.US,D,19950713,000000,1.4694,1.5115,1.4607,1.4759,101472683,0
AAPL.US,D,19950714,000000,1.4694,1.519,1.457,1.5115,80044662,0
AAPL.US,D,19950717,000000,1.515,1.5427,1.5068,1.519,65135673,0
AAPL.US,D,19950718,000000,1.519,1.5363,1.4804,1.492,73335293,0
AAPL.US,D,19950719,000000,1.457,1.4882,1.395,1.4111,150060741,0
AAPL.US,D,19950720,000000,1.4262,1.4694,1.395,1.4595,95408454,0
AAPL.US,D,19950721,000000,1.3332,1.3912,1.3332,1.3567,218273700,0
AAPL.US,D,19950724,000000,1.364,1.4111,1.3567,1.4074,61813251,0
AAPL.US,D,19950725,000000,1.4262,1.4385,1.4135,1.4187,75896475,0
AAPL.US,D,19950726,000000,1.4334,1.4334,1.4074,1.4074,49378342,0
AAPL.US,D,19950727,000000,1.4111,1.4732,1.4111,1.4521,93653703,0
AAPL.US,D,19950728,000000,1.4496,1.4645,1.395,1.4111,75151341,0
AAPL.US,D,19950731,000000,1.4111,1.4135,1.3873,1.395,45655943,0
AAPL.US,D,19950801,000000,1.3912,1.3912,1.349,1.349,60745553,0
AAPL.US,D,19950802,000000,1.3605,1.395,1.3567,1.3766,79238249,0
AAPL.US,D,19950803,000000,1.3677,1.4135,1.3605,1.395,61613262,0
AAPL.US,D,19950804,000000,1.395,1.3991,1.3567,1.3713,55387736,0
AAPL.US,D,19950807,000000,1.3677,1.3828,1.337,1.3456,55803848,0
AAPL.US,D,19950808,000000,1.3517,1.3567,1.3145,1.3169,67564598,0
AAPL.US,D,19950809,000000,1.3208,1.3567,1.3169,1.337,106278926,0
AAPL.US,D,19950810,000000,1.337,1.3403,1.3208,1.3255,47239742,0
AAPL.US,D,19950811,000000,1.3293,1.337,1.2984,1.3358,59597224,0
AAPL.US,D,19950814,000000,1.3332,1.3567,1.3293,1.3456,48213879,0
AAPL.US,D,19950815,000000,1.3605,1.3677,1.337,1.3664,91547354,0
AAPL.US,D,19950816,000000,1.364,1.3791,1.3517,1.3791,84279953,0
AAPL.US,D,19950817,000000,1.3828,1.4111,1.3677,1.3828,71106363,0
AAPL.US,D,19950818,000000,1.3912,1.3991,1.3567,1.3912,69454820,0
AAPL.US,D,19950821,000000,1.3912,1.4074,1.3677,1.3677,78273776,0
AAPL.US,D,19950822,000000,1.3766,1.3991,1.3677,1.3873,62509994,0
AAPL.US,D,19950823,000000,1.3912,1.4225,1.3828,1.4111,73096587,0
AAPL.US,D,19950824,000000,1.4135,1.4334,1.4111,1.4187,82925169,0
AAPL.US,D,19950825,000000,1.4225,1.4225,1.3828,1.3873,38691737,0
AAPL.US,D,19950828,000000,1.3912,1.395,1.3332,1.3332,69996742,0
AAPL.US,D,19950829,000000,1.3332,1.3403,1.3169,1.337,91315088,0
AAPL.US,D,19950830,000000,1.3403,1.3567,1.337,1.3456,44201167,0
AAPL.US,D,19950831,000000,1.3456,1.349,1.3332,1.3332,25305263,0
AAPL.US,D,19950901,000000,1.3332,1.349,1.3293,1.3304,28334167,0
AAPL.US,D,19950905,000000,1.349,1.349,1.3255,1.349,51833061,0
AAPL.US,D,19950906,000000,1.3605,1.369,1.349,1.3567,57819883,0
AAPL.US,D,19950907,000000,1.364,1.4049,1.3567,1.3873,75551315,0
AAPL.US,D,19950908,000000,1.3873,1.3912,1.3791,1.3873,50336362,0
AAPL.US,D,19950911,000000,1.3912,1.4111,1.3713,1.3713,49678338,0
AAPL.US,D,19950912,000000,1.3791,1.3912,1.3208,1.3304,93963357,0
AAPL.US,D,19950913,000000,1.3293,1.3456,1.302,1.3145,92953726,0
AAPL.US,D,19950914,000000,1.2834,1.2898,1.2326,1.2404,158563581,0
AAPL.US,D,19950915,000000,1.1594,1.2364,1.1011,1.1125,349051484,0
AAPL.US,D,19950918,000000,1.1286,1.1421,1.1125,1.1373,178991657,0
AAPL.US,D,19950919,000000,1.1395,1.1508,1.1195,1.1395,141128910,0
AAPL.US,D,19950920,000000,1.1544,1.1594,1.131,1.1347,92682762,0
AAPL.US,D,19950921,000000,1.131,1.1632,1.1286,1.1469,100034048,0
AAPL.US,D,19950922,000000,1.1434,1.1544,1.1286,1.1495,114810787,0
AAPL.US,D,19950925,000000,1.1853,1.1853,1.1594,1.1632,90782874,0
AAPL.US,D,19950926,000000,1.1706,1.1744,1.1508,1.1594,72261142,0
AAPL.US,D,19950927,000000,1.1632,1.1632,1.0775,1.1233,129958458,0
AAPL.US,D,19950928,000000,1.131,1.1744,1.131,1.1706,95382655,0
AAPL.US,D,19950929,000000,1.1782,1.1853,1.1434,1.1544,81625227,0
AAPL.US,D,19951002,000000,1.1706,1.1931,1.1632,1.1655,112897970,0
AAPL.US,D,19951003,000000,1.1817,1.1931,1.1508,1.1655,83470291,0
AAPL.US,D,19951004,000000,1.1347,1.1469,1.1161,1.1286,76831902,0
AAPL.US,D,19951005,000000,1.1233,1.1347,1.1125,1.131,70293511,0
AAPL.US,D,19951006,000000,1.1395,1.1469,1.1038,1.1063,89005526,0
AAPL.US,D,19951009,000000,1.0972,1.1088,1.0666,1.0799,107301455,0
AAPL.US,D,19951010,000000,1.0666,1.085,1.0417,1.0752,115278517,0
AAPL.US,D,19951011,000000,1.0926,1.1038,1.0578,1.0813,95869738,0
AAPL.US,D,19951012,000000,1.085,1.0972,1.0775,1.0948,46672020,0
AAPL.US,D,19951013,000000,1.1088,1.1434,1.1011,1.1161,67735557,0
AAPL.US,D,19951016,000000,1.1233,1.1469,1.1125,1.1195,52436271,0
AAPL.US,D,19951017,000000,1.131,1.1434,1.1125,1.1347,51442762,0
AAPL.US,D,19951018,000000,1.1469,1.2264,1.1395,1.1594,147573770,0
AAPL.US,D,19951019,000000,1.1125,1.1195,1.0775,1.0775,272135720,0
AAPL.US,D,19951020,000000,1.0926,1.0926,1.0728,1.0888,111265781,0
AAPL.US,D,19951023,000000,1.0888,1.0888,1.0775,1.0888,56968305,0
AAPL.US,D,19951024,000000,1.1011,1.1011,1.0813,1.0888,61487446,0
AAPL.US,D,19951025,000000,1.0926,1.0972,1.0775,1.0775,38391747,0
AAPL.US,D,19951026,000000,1.0813,1.085,1.0689,1.0813,36249915,0
AAPL.US,D,19951027,000000,1.0813,1.0813,1.0578,1.0775,44414048,0
AAPL.US,D,19951030,000000,1.0813,1.0926,1.0728,1.0926,50584740,0
AAPL.US,D,19951031,000000,1.0926,1.1347,1.0888,1.126,83296126,0
AAPL.US,D,19951101,000000,1.1347,1.1508,1.1011,1.1347,55652242,0
AAPL.US,D,19951102,000000,1.1434,1.1434,1.1233,1.1347,43994734,0
AAPL.US,D,19951103,000000,1.1395,1.1434,1.1125,1.131,51678244,0
AAPL.US,D,19951106,000000,1.131,1.2014,1.1286,1.1817,89792587,0
AAPL.US,D,19951107,000000,1.1706,1.2546,1.1632,1.2275,212083671,0
AAPL.US,D,19951108,000000,1.2326,1.2711,1.2014,1.2051,103343563,0
AAPL.US,D,19951109,000000,1.2326,1.2404,1.2051,1.2215,74912637,0
AAPL.US,D,19951110,000000,1.2215,1.2475,1.2051,1.2326,64258290,0
AAPL.US,D,19951113,000000,1.2475,1.2783,1.2404,1.2676,91405423,0
AAPL.US,D,19951114,000000,1.2711,1.3169,1.2711,1.2872,117297761,0
AAPL.US,D,19951115,000000,1.302,1.302,1.2437,1.2711,71464415,0
AAPL.US,D,19951116,000000,1.2676,1.2872,1.2253,1.2376,65155028,0
AAPL.US,D,19951117,000000,1.2404,1.2523,1.2326,1.2437,37017634,0
AAPL.US,D,19951120,000000,1.2475,1.2475,1.1931,1.197,42756071,0
AAPL.US,D,19951121,000000,1.2014,1.2014,1.1744,1.197,55184513,0
AAPL.US,D,19951122,000000,1.197,1.2164,1.1931,1.197,28456743,0
AAPL.US,D,19951124,000000,1.2051,1.2523,1.2014,1.2452,31666257,0
AAPL.US,D,19951127,000000,1.2585,1.2585,1.2215,1.2215,33372645,0
AAPL.US,D,19951128,000000,1.2215,1.2437,1.2164,1.2404,50771832,0
AAPL.US,D,19951129,000000,1.2437,1.2437,1.2089,1.2164,30317940,0
AAPL.US,D,19951130,000000,1.2051,1.2089,1.1782,1.1817,50358941,0
AAPL.US,D,19951201,000000,1.1782,1.1853,1.1508,1.1655,58813386,0
AAPL.US,D,19951204,000000,1.2437,1.2437,1.2089,1.2253,138438707,0
AAPL.US,D,19951205,000000,1.1931,1.2364,1.1853,1.2253,104717696,0
AAPL.US,D,19951206,000000,1.2326,1.2364,1.1905,1.2014,57919893,0
AAPL.US,D,19951207,000000,1.2014,1.2014,1.1744,1.1957,40875515,0
AAPL.US,D,19951208,000000,1.2014,1.2215,1.1744,1.2215,40711007,0
AAPL.US,D,19951211,000000,1.2253,1.2275,1.1905,1.197,32156565,0
AAPL.US,D,19951212,000000,1.197,1.197,1.1782,1.1782,51136320,0
AAPL.US,D,19951213,000000,1.1853,1.2089,1.1395,1.1905,197255323,0
AAPL.US,D,19951214,000000,1.2051,1.2215,1.1782,1.1853,96050370,0
AAPL.US,D,19951215,000000,1.1011,1.1347,1.0666,1.0926,209345085,0
AAPL.US,D,19951218,000000,1.0888,1.0926,0.9886,0.9996,191965242,0
AAPL.US,D,19951219,000000,1.0154,1.0304,0.9996,1.0154,124090997,0
AAPL.US,D,19951220,000000,1.0391,1.0417,1.007,1.0108,105333801,0
AAPL.US,D,19951221,000000,1.0154,1.0154,0.9811,1.007,95869738,0
AAPL.US,D,19951222,000000,1.0108,1.0193,0.9956,0.9996,67583959,0
AAPL.US,D,19951226,000000,1.007,1.007,0.9845,0.9944,40178764,0
AAPL.US,D,19951227,000000,0.9956,1.0355,0.9886,1.0045,77348008,0
AAPL.US,D,19951228,000000,0.9956,1.0154,0.9886,0.9919,71999880,0
AAPL.US,D,19951229,000000,0.9919,1.0045,0.9811,0.9886,87592695,0
AAPL.US,D,19960102,000000,0.9996,0.9996,0.9845,0.9956,40117485,0
AAPL.US,D,19960103,000000,0.9919,1.0193,0.9886,0.9956,123794231,0
AAPL.US,D,19960104,000000,1.0045,1.0045,0.9721,0.9785,86454037,0
AAPL.US,D,19960105,000000,0.9811,1.0613,0.9721,1.0613,128429498,0
AAPL.US,D,19960108,000000,1.0689,1.1011,1.0541,1.0728,34946762,0
AAPL.US,D,19960109,000000,1.0728,1.0728,1.0154,1.0154,72351469,0
AAPL.US,D,19960110,000000,1.007,1.0775,0.9996,1.0613,105246710,0
AAPL.US,D,19960111,000000,1.0108,1.085,1.0045,1.085,217944684,0
AAPL.US,D,19960112,000000,1.0775,1.0775,1.0304,1.0503,115736555,0
AAPL.US,D,19960115,000000,1.0466,1.0689,1.0355,1.0578,104569328,0
AAPL.US,D,19960116,000000,1.0666,1.0775,1.0417,1.0715,101640421,0
AAPL.US,D,19960117,000000,1.0666,1.0666,1.0466,1.0541,68087142,0
AAPL.US,D,19960118,000000,1.0193,1.0355,0.9413,0.9908,201139019,0
AAPL.US,D,19960119,000000,0.9611,0.9845,0.9101,0.9262,238821128,0
AAPL.US,D,19960122,000000,0.9224,0.9611,0.9064,0.9449,143928781,0
AAPL.US,D,19960123,000000,1.0466,1.0541,0.9611,0.9811,284631895,0
AAPL.US,D,19960124,000000,0.9956,0.9996,0.9845,0.9996,188900886,0
AAPL.US,D,19960125,000000,0.9845,0.9919,0.9339,0.9376,128219825,0
AAPL.US,D,19960126,000000,0.9413,0.9684,0.8879,0.9497,211899813,0
AAPL.US,D,19960129,000000,0.899,0.9224,0.8917,0.9027,95789066,0
AAPL.US,D,19960130,000000,0.837,0.872,0.8318,0.8473,179381960,0
AAPL.US,D,19960131,000000,0.8605,0.8682,0.8484,0.8567,94482695,0
AAPL.US,D,19960201,000000,0.8529,0.8791,0.8529,0.8791,95918110,0
AAPL.US,D,19960202,000000,0.8954,0.9188,0.8917,0.9064,160124795,0
AAPL.US,D,19960205,000000,0.92,0.9224,0.899,0.9064,91795722,0
AAPL.US,D,19960206,000000,0.9064,0.93,0.9064,0.9188,65151799,0
AAPL.US,D,19960207,000000,0.9224,0.9224,0.8605,0.8753,103775808,0
AAPL.US,D,19960208,000000,0.8529,0.872,0.8529,0.8642,75793251,0
AAPL.US,D,19960209,000000,0.8642,0.8828,0.8567,0.8605,59239173,0
AAPL.US,D,19960212,000000,0.872,0.8828,0.8682,0.8791,55952229,0
AAPL.US,D,19960213,000000,0.8682,0.8954,0.8642,0.872,65809847,0
AAPL.US,D,19960214,000000,0.8753,0.8753,0.8507,0.8567,46997810,0
AAPL.US,D,19960215,000000,0.8567,0.872,0.8484,0.8682,35159646,0
AAPL.US,D,19960216,000000,0.872,0.8791,0.8529,0.8529,45055958,0
AAPL.US,D,19960220,000000,0.8682,0.9153,0.8682,0.899,108553017,0
AAPL.US,D,19960221,000000,0.9101,0.9224,0.9027,0.9188,63890573,0
AAPL.US,D,19960222,000000,0.93,0.9339,0.9188,0.9262,53045914,0
AAPL.US,D,19960223,000000,0.9262,0.9376,0.9188,0.9262,49907369,0
AAPL.US,D,19960226,000000,0.93,0.9339,0.9153,0.9153,34066158,0
AAPL.US,D,19960227,000000,0.9262,0.9262,0.8828,0.8879,42959297,0
AAPL.US,D,19960228,000000,0.8954,0.8954,0.8567,0.8605,54120062,0
AAPL.US,D,19960229,000000,0.8529,0.8605,0.8448,0.8529,32511390,0
AAPL.US,D,19960301,000000,0.8567,0.8567,0.8258,0.8332,66567866,0
AAPL.US,D,19960304,000000,0.8448,0.8484,0.8136,0.8136,54016848,0
AAPL.US,D,19960305,000000,0.8211,0.8295,0.8136,0.8258,34111311,0
AAPL.US,D,19960306,000000,0.8295,0.8332,0.8098,0.811,28527696,0
AAPL.US,D,19960307,000000,0.8136,0.8171,0.786,0.801,74899728,0
AAPL.US,D,19960308,000000,0.7984,0.8136,0.7749,0.806,42914127,0
AAPL.US,D,19960311,000000,0.8136,0.8171,0.7984,0.8023,36578944,0
AAPL.US,D,19960312,000000,0.806,0.8171,0.7951,0.801,27692259,0
AAPL.US,D,19960313,000000,0.8023,0.8098,0.7951,0.7984,28708353,0
AAPL.US,D,19960314,000000,0.8023,0.8023,0.7913,0.7951,26889073,0
AAPL.US,D,19960315,000000,0.806,0.806,0.7913,0.8023,29198640,0
AAPL.US,D,19960318,000000,0.8047,0.8098,0.7984,0.8098,31430790,0
AAPL.US,D,19960319,000000,0.8171,0.8211,0.7951,0.7984,35817698,0
